gml_id,fid,name,adresse,oeffnungszeiten,telefon,internet,osm_edit_url,api_features_url
apotheken_nrw.1322050193,"1322050193",Marien-Apotheke,"Fischerstraße 130, Duisburg","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 203/50 06 50,https://www.apotheken.de/club/47055/marien-apotheke/,https://www.openstreetmap.org/edit?node=322050193%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322050193.html
apotheken_nrw.1322050452,"1322050452",Paracelsus Apotheke,"Im Schlenk 52, Duisburg","Mo-Fr 08:00-13:30, 14:30-18:30; Sa 09:00-13:30",+49 203 770408,"-",https://www.openstreetmap.org/edit?node=322050452%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322050452.html
apotheken_nrw.1322549531,"1322549531",Apotheke am Brunnen,"-","Mo, Tu, We, Th, Fr 08:00-18:00; Sa 09:00-13:00",+49 291 58391,https://www.apo-meschede.de/,https://www.openstreetmap.org/edit?node=322549531%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322549531.html
apotheken_nrw.1322549542,"1322549542",Walburga-Apotheke,"Zeughausstraße 10, Meschede","MO-FR 08:00-13:00; SA 08:30-13:00; MO,TU,TH,FR 14:00-18:30","-",https://www.walburga-apotheke-meschede.de/,https://www.openstreetmap.org/edit?node=322549542%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322549542.html
apotheken_nrw.1322579598,"1322579598",Apotheke Vennhauser Allee,"-","-",+49 211 27 96 44,"-",https://www.openstreetmap.org/edit?node=322579598%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322579598.html
apotheken_nrw.1322612195,"1322612195",Hellertaler Hirsch Apotheke,"-","Mo,Tu,Th,Fr 08:00-13:00,14:00-19:00; We 08:00-13:00; Sa 08:30-13:00",+49 2735 - 785959,https://www.hellerthaler-hirsch-apotheke.de/,https://www.openstreetmap.org/edit?node=322612195%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322612195.html
apotheken_nrw.1322612218,"1322612218",Neue Apotheke,"Frankfurter Straße 12, Neunkirchen","Mo,Tu,Th 08:00-12:30,14:00-19:00; We 08:00-12:30; Fr 08:00-12:30,14:00-18:00; Sa 08:30-12:30",+49 2735/3222,https://www.neue-apotheke-neunkirchen.de/,https://www.openstreetmap.org/edit?node=322612218%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322612218.html
apotheken_nrw.1322908061,"1322908061",Sundern Apotheke,"Carl-Bertelsmann-Straße 69, Gütersloh","Mo-Fr 08:15-13:00,14:30-18:30; Sa,Su,PH off","-","-",https://www.openstreetmap.org/edit?node=322908061%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322908061.html
apotheken_nrw.1322998816,"1322998816",Dreikönigen-Apotheke,"-","Mo-Fr 08:00-19:00; Sa 08:00-13:30","-","-",https://www.openstreetmap.org/edit?node=322998816%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322998816.html
apotheken_nrw.1322998818,"1322998818",Hahnen-Apotheke,"-","Mo 08:00-19:00; Tu-Fr 08:00-18:30; Sa 08:00-13:30","-","-",https://www.openstreetmap.org/edit?node=322998818%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1322998818.html
apotheken_nrw.1323279524,"1323279524",Zedern Apotheke,"Rheinweg 159, Bonn","Mo-Fr 09:00-13:00,15:00-18:30; Sa 09:00-13:30",+49 228 233170,https://www.zedern-apotheke.de/,https://www.openstreetmap.org/edit?node=323279524%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1323279524.html
apotheken_nrw.1323586053,"1323586053",Thomasberg Apotheke,"-","Mo-Fr 08:30-13:00,14:30-19:00; We,Sa 08:30-13:00",+49 2244 6919,https://www.thomasberg-apotheke-koenigswinter.de/,https://www.openstreetmap.org/edit?node=323586053%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1323586053.html
apotheken_nrw.1325965560,"1325965560",Samariter-Apotheke,"Grenzstraße 34, Oberhausen","-","-",https://samariter-apotheke.com/,https://www.openstreetmap.org/edit?node=325965560%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1325965560.html
apotheken_nrw.1330264236,"1330264236",Richard Wagner Apotheke,"Richard-Wagner-Straße 64, Essen","Mo, Tu, Th, Fr 08:30-18:30; We 08:30-13:00; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=330264236%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330264236.html
apotheken_nrw.1330270718,"1330270718",Falken-Apotheke,"Rellinghauser Straße 183, Essen","Mo-Tu,Th-Fr 08:30-18:30; We 08:30-16:00; Sa 09:00-14:00","-",https://www.falken-apotheke-essen.de,https://www.openstreetmap.org/edit?node=330270718%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330270718.html
apotheken_nrw.1330271181,"1330271181",Globus-Apotheke,"Hans-Böckler-Straße 20, Duisburg","-","-","-",https://www.openstreetmap.org/edit?node=330271181%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330271181.html
apotheken_nrw.1330271182,"1330271182",Industrie-Apotheke,"Friedrich-Alfred-Straße 95, Duisburg","Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00",+49-2065-58538,http://www.industrie-apotheke-duisburg.de/,https://www.openstreetmap.org/edit?node=330271182%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330271182.html
apotheken_nrw.1330297300,"1330297300",Kurfürsten-Apotheke,"Kurfürstenstraße 51, Krefeld","-","-","-",https://www.openstreetmap.org/edit?node=330297300%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330297300.html
apotheken_nrw.1330569844,"1330569844",Roland-Apotheke,"Ostwall 242, Krefeld","Mo-Fr 08:00-13:00, Mo,Tu,Th 14:00-19:00, We,Fr 14:00-18:30, Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=330569844%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330569844.html
apotheken_nrw.1330593042,"1330593042",Linden-Apotheke,"Andreas-Bräm-Straße 16, Neukirchen-Vluyn","-","-","-",https://www.openstreetmap.org/edit?node=330593042%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330593042.html
apotheken_nrw.1330719011,"1330719011",Novesia Apotheke,"Adolf-Flecken-Straße 8, Neuss","Mo-Fr 08:15-18:30; Sa 09:00-13:00",+49 2131 273184,https://www.aponet.de/41460/Novesia_Apotheke/,https://www.openstreetmap.org/edit?node=330719011%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330719011.html
apotheken_nrw.1330836577,"1330836577",Obertor-Apotheke,"Zollstraße 1-7, Neuss","Mo-Fr 08:00-19:00; Sa 09:00-14:00",+49 2131 273091,"-",https://www.openstreetmap.org/edit?node=330836577%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1330836577.html
apotheken_nrw.1331270626,"1331270626",Baerler Apotheke,"Grafschafter Straße 32, Duisburg","Mo,Tu,Th,Fr 08:00-13:00,15:00-18:30; We,Sa 08:30-13:00",+49 2841 / 80480,https://www.baerler-apotheke.de/,https://www.openstreetmap.org/edit?node=331270626%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331270626.html
apotheken_nrw.1331321855,"1331321855",Mommsen-Apotheke,"Frohnhauser Straße 254, Essen","Mo-Fr 08:30-18:30, Sa 08:30-13:30","-",http://www.7771.apotheken-website-vorschau.de/,https://www.openstreetmap.org/edit?node=331321855%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331321855.html
apotheken_nrw.1331323123,"1331323123",Reichsadler-Apotheke,"Frohnhauser Straße 232, Essen","Mo-Fr 08:30-13:00,14:00-18:30; Sa 08:30-13:00",+49 201/76 35 21,http://www.apotheke-reichsadler.de/,https://www.openstreetmap.org/edit?node=331323123%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331323123.html
apotheken_nrw.1331541501,"1331541501",Huttroper Apotheke,"Steeler Straße 277, Essen","Mo,Tu,Th,Fr 08:30-18:30; We,Sa 08:30-13:00",+49 201 28 10 11,https://www.huttroper-apotheke.de/,https://www.openstreetmap.org/edit?node=331541501%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331541501.html
apotheken_nrw.1331855132,"1331855132",Falken-Apotheke,"Höhscheider Straße 116, Solingen","Mo-Fr 08:00-18:30; Sa 08:30-13:00",+49 212 67711,https://www.falken-apo.de/,https://www.openstreetmap.org/edit?node=331855132%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331855132.html
apotheken_nrw.1331913211,"1331913211",Am Wellensiek,"Wertherstraße 267, Bielefeld","-","-",http://www.apotheke-am-wellensiek-bielefeld.de/,https://www.openstreetmap.org/edit?node=331913211%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1331913211.html
apotheken_nrw.1332010398,"1332010398",Heutor-Apotheke,"-","Mo-Fr 08:00-13:00,14:00-18:00; Sa 08:00-13:00; Su,PH off","-","-",https://www.openstreetmap.org/edit?node=332010398%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332010398.html
apotheken_nrw.1332038494,"1332038494",Phönix Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=332038494%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332038494.html
apotheken_nrw.1332059004,"1332059004",Hubertus-Apotheke,"Königsstraße 10, Kempen","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We 08:30-13:00; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=332059004%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332059004.html
apotheken_nrw.1332072621,"1332072621",Mühlen-Apotheke,"Mülhauser Straße 2, Kempen","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=332072621%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332072621.html
apotheken_nrw.1332075077,"1332075077",Paracelsus-Apotheke,"Hochstraße 43, Tönisvorst","Mo-Sa 08:30-13:00; Mo-Tu 15:00-18:30; Th-Fr 15:00-18:30",+49 2151 970650,https://www.paracelsusapotheke.net/,https://www.openstreetmap.org/edit?node=332075077%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332075077.html
apotheken_nrw.1332660490,"1332660490",Busch-Apotheke,"Braker Straße 69, Bielefeld","-","-","-",https://www.openstreetmap.org/edit?node=332660490%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332660490.html
apotheken_nrw.1332713106,"1332713106",Max & Moritz Apotheke,"Edisonallee 2, Bonn","Mo-Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00; Su,PH off",+49 228 258500,http://www.apotheke-brueser-berg.de/,https://www.openstreetmap.org/edit?node=332713106%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332713106.html
apotheken_nrw.1332758172,"1332758172",Herzapotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=332758172%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332758172.html
apotheken_nrw.1332758178,"1332758178",Löwenapotheke,"-","Mo-Fr 08:00-13:00, Mo,Tu,Th,Fr 14:30-18:00, Sa 08:30-12:30","-","-",https://www.openstreetmap.org/edit?node=332758178%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1332758178.html
apotheken_nrw.1333163437,"1333163437",Kupfer Apotheke,"-","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 201/48 05 50,https://www.kupferapo.de/,https://www.openstreetmap.org/edit?node=333163437%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333163437.html
apotheken_nrw.1333164694,"1333164694",Apotheke Am Brüser Berg,"Borsigallee 4, Bonn","Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00",+49 228 255200,"-",https://www.openstreetmap.org/edit?node=333164694%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333164694.html
apotheken_nrw.1333179254,"1333179254",Brunnen-Apotheke,"Kölner Straße 526, Krefeld","-","-","-",https://www.openstreetmap.org/edit?node=333179254%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333179254.html
apotheken_nrw.1333731911,"1333731911",Einhornapotheke,"Limbecker Straße 7, Essen","Mo-Fr 08:00-19:00; Sa 09:00-16:00","-","-",https://www.openstreetmap.org/edit?node=333731911%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333731911.html
apotheken_nrw.1333740357,"1333740357",Arens Marien Apotheke,"Nordstraße 11, Bocholt","Mo-Fr 08:00-18:30; Sa 08:00-15:00",+49 2871 227637,https://www.arens-marien-apo.de,https://www.openstreetmap.org/edit?node=333740357%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333740357.html
apotheken_nrw.1333998183,"1333998183",Nußbaum-Apotheke,"Aufderhöher Straße 120, Solingen","Mo-Fr 08:00-18:30; Sa 08:30-13:00",+49 212 2682028,"-",https://www.openstreetmap.org/edit?node=333998183%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1333998183.html
apotheken_nrw.1334188882,"1334188882",Salvator-Apotheke,"Bismarckstraße 63, Dormagen","Mo-Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00",+49-2133-90154,https://www.salvator-apotheke.de/,https://www.openstreetmap.org/edit?node=334188882%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1334188882.html
apotheken_nrw.1334212863,"1334212863",Turm-Apotheke,"Plittersdorfer Straße 210, Bonn","Mo,Tu,Th 08:30-13:00,14:30-18:30; We 08:30-13:00; Fr 08:30-13:00,15:00-18:00; Sa 09:00-13:00",+49 228 353331,https://turm-apotheke.de/,https://www.openstreetmap.org/edit?node=334212863%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1334212863.html
apotheken_nrw.1334355331,"1334355331",Löwen-Apotheke,"Isinger Tor 12, Essen","-","-","-",https://www.openstreetmap.org/edit?node=334355331%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1334355331.html
apotheken_nrw.1334516909,"1334516909",Adler-Apotheke am Markt,"-","Mo-Fr 08:00-18:30; Sa 08:00-14:00",+49 2161 182361,http://www.adler-apotheke-koch.de,https://www.openstreetmap.org/edit?node=334516909%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1334516909.html
apotheken_nrw.1335151770,"1335151770",Forellen Apotheke,"Zeithstraße 137, Neunkirchen-Seelscheid","Mo-Fr 08:00-19:00; Sa 08:00-13:30",+49 2247 6033,https://www.forellen-apotheke-seelscheid.de/,https://www.openstreetmap.org/edit?node=335151770%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1335151770.html
apotheken_nrw.1335723945,"1335723945",Robert-Koch-Apotheke,"Beethovenallee 19, Bonn","Mo-Fr 08:00-13:00,14:30-18:30; Sa 09:00-13:00",+49 228 353669,https://www.robertkochapotheke.de/,https://www.openstreetmap.org/edit?node=335723945%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1335723945.html
apotheken_nrw.1335724039,"1335724039",Paracelsus-Apotheke,"Plittersdorfer Straße 36, Bonn","Mo-Fr 08:30-13:30,14:30-18:30; Sa 08:30-13:00",+49 228 353590,"-",https://www.openstreetmap.org/edit?node=335724039%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1335724039.html
apotheken_nrw.1336039484,"1336039484",Apotheke auf dem Schnee,Auf dem Schnee 8,"PH off; Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We,Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=336039484%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336039484.html
apotheken_nrw.1336137683,"1336137683",Apotheke am Salinenhof,"Geseker Straße, Salzkotten","-","-",https://www.salzkotten-apotheke.de/salinenapotheke/,https://www.openstreetmap.org/edit?node=336137683%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336137683.html
apotheken_nrw.1336263306,"1336263306",Engel-Apotheke,Waldhausener Straße 224,"-","-","-",https://www.openstreetmap.org/edit?node=336263306%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336263306.html
apotheken_nrw.1336378132,"1336378132",Park Apotheke,"-","Mo-Th 08:00-19:00; We,Fr 08:00-18:30; Sa 08:30-13:00",+49 2432 89190,https://parkapotheke-wassenberg.de/,https://www.openstreetmap.org/edit?node=336378132%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336378132.html
apotheken_nrw.1336420600,"1336420600",Forum Apotheke,"-","Mo-Fr 08:00-19:30; Sa 08:00-18:30","-","-",https://www.openstreetmap.org/edit?node=336420600%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336420600.html
apotheken_nrw.1336551221,"1336551221",Markt-Apotheke,"Frohnhauser Platz 2, Essen","Mo-Fr 08:30-13:00,14:00-18:30; We,Sa 08:30-13:00","-",https://www.marktapotheke-essen-app.de/,https://www.openstreetmap.org/edit?node=336551221%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336551221.html
apotheken_nrw.1336597736,"1336597736",Apotheke am Citypark,"-","Mo-Fr 08:30-18:30; Sa 08:30-14:00; PH off","-","-",https://www.openstreetmap.org/edit?node=336597736%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1336597736.html
apotheken_nrw.1337688586,"1337688586",Süd-Apotheke,"Artur-Ladebeck-Straße 81, Bielefeld",Mo-Sa 08:00-20:00,+49-521-15900,https://www.suedapo-bielefeld.de/,https://www.openstreetmap.org/edit?node=337688586%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1337688586.html
apotheken_nrw.1337926909,"1337926909",Stadtwald Apotheke Dr. Brauer,"Frankenstraße 270, Essen","-","-","-",https://www.openstreetmap.org/edit?node=337926909%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1337926909.html
apotheken_nrw.1338071539,"1338071539",Marien-Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=338071539%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1338071539.html
apotheken_nrw.1338419412,"1338419412",Bären-Apotheke,"Neuenhausplatz 20, Erkrath","Mo-Fr 08:30-18:30; Sa 09:00-13:00",+49 211 909 91700,https://erkrath.baeren-apotheken.de/,https://www.openstreetmap.org/edit?node=338419412%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1338419412.html
apotheken_nrw.1338428987,"1338428987",Steinbock Apotheke,"Distelbeckhof 163, Essen","-",+49 201 308732,"-",https://www.openstreetmap.org/edit?node=338428987%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1338428987.html
apotheken_nrw.1338450607,"1338450607",farma-plus Apotheke Beuth,"Ückendorfer Straße 49, Essen","Mo,Tu,We,Fr 08:30-13:00,14:00-18:30; Th 08:30-13:00,14:00-19:00; Sa 09:00-13:00",+49 201 304321,https://farma-plus-essen-katernberg.de/,https://www.openstreetmap.org/edit?node=338450607%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1338450607.html
apotheken_nrw.1338651259,"1338651259",Hubertus-Apotheke,Friedrich-Wilhelm-Straße 14,"Mo,Tu,Th,Fr 08:30-12:30,14:30-18:30; We,Sa 08:30-12:30",+49 2855/77 70,https://www.apotheke-spellen.de/,https://www.openstreetmap.org/edit?node=338651259%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/1338651259.html
