FID,geom,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,building,building:levels,name,roof:shape,type,website,wikidata,osm_id,osm_type,editlink,tutoriallink,email,fax,phone,site,wheelchair,contact:website,isced:level,ref,school:de,source,source:position,addr:suburb,operator,contact:email,contact:facebook,contact:fax,contact:phone,toilets:wheelchair,note,old_name,old_website,operator:type,short_name,wikipedia,addr:place,religion,grades,landuse,alt_name,url,barrier,denomination,name:etymology:wikidata,building:roof,wikimedia_commons,leisure,sport,source:geometry,created_by,check_date,loc_name,fixme,name:etymology:wikipedia,start_date,postal_code,opening_hours,wheelchair:description,building:roof:colour,roof:levels,source:housenumber,description,heritage:website,historic,removed:phone,addr:housename,school,building:first_floor_high,building:waterproof_bulk,source:addr,height,source:address,building:colour,name:en,gesamtschule,surface,construction,fee,operator:website,contact:instagram,internet_access,roof:colour,school:gender,designation,orientierungsstufe,wikipedia:de,building:energy_standard,comment,min_age,polling_station,shelter,access,access:conditional,layer,ele,building:part,name:de,name:lt,level,last_check,office,tennant,sub_ref
OSM_MRN_amenity_school_4326_Point.238,POINT (8.468531877777778 49.50282876666667),Mannheim,DE,20-22,68169,Gartenfeldstraße,school,,,Humboldtschule,,,http://www.humboldtschule-mannheim.de/,,150675784,way,https://www.openstreetmap.org/way/150675784,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.239,POINT (8.476589494117647 49.482090711764705),Mannheim,DE,4-6,68165,Roonstraße,school,,,Karl-Friedrich Gymnasium,,,https://www.kfg-mannheim.de/,Q1729755,150697169,way,https://www.openstreetmap.org/way/150697169,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Karl-Friedrich-Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.240,POINT (8.470141728571429 49.461240857142855),,,,,,school,yes,,Hauptgebäude,,,www.Moll-Gymnasium.de,,150893552,way,https://www.openstreetmap.org/way/150893552,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.241,POINT (8.46960140909091 49.46165475),,,,,,school,yes,,Musiktrakt,,,,,150893553,way,https://www.openstreetmap.org/way/150893553,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.242,POINT (8.470631516666666 49.46134168333333),,,,,,school,yes,,Umkleiden,,,,,150893555,way,https://www.openstreetmap.org/way/150893555,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.243,POINT (8.470548766666665 49.460962916666666),,,,,,school,yes,,Naturwissenschafts Trakt,,,,,150893556,way,https://www.openstreetmap.org/way/150893556,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.244,POINT (8.47075501111111 49.46146113333332),,,,,,school,yes,,Sporthalle,,,,,150893557,way,https://www.openstreetmap.org/way/150893557,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.245,POINT (8.470954815384614 49.46163855384615),Mannheim,,16,68163,Feldbergstraße,school,,,Moll-Gymnasium,,,,,150893562,way,https://www.openstreetmap.org/way/150893562,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moll- Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.246,POINT (8.48684482352941 49.47735957058824),,,,,,school,,,Helene-Lange-Schule,,,https://www.helene-lange-schule-mannheim.de/,,151785729,way,https://www.openstreetmap.org/way/151785729,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.247,POINT (8.485350028571428 49.47873117142857),Mannheim,DE,21-25,68165,Wespinstraße,school,,,Liselotte-Gymnasium,,,https://www.lilo-ma.de,Q66459147,151785735,way,https://www.openstreetmap.org/way/151785735,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,https://de.wikipedia.org/wiki/Liselotte-Gymnasium_Mannheim,,,,,,,,,,,Category:Liselotte-Gymnasium (Mannheim),,,,,,Lilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.248,POINT (8.546620276923077 49.67269331538462),Einhausen,,8,64683,Schulstraße,school,,,Schule an der Weschnitz,,,https://www.grundschule-einhausen.de/,,151980648,way,https://www.openstreetmap.org/way/151980648,https://learnosm.org/de/beginner/,,,,,no,,1,3375,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.249,POINT (8.493123599999999 49.5850326),Lampertheim,DE,9,68623,Am Sportfeld,school,,,Pestalozzischule,,,http://www.pestalozzischule-lampertheim.de,,152021542,way,https://www.openstreetmap.org/way/152021542,https://learnosm.org/de/beginner/,,,+49 6206 57088,,,,1,3323,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.250,POINT (8.469315375 49.64291875),Bürstadt,DE,15,68642,Boxheimerhofstraße,school,,,Schillerschule,,,,,152292622,way,https://www.openstreetmap.org/way/152292622,https://learnosm.org/de/beginner/,,,,,limited,,1,3374,Grundschule,bs-hessen,osm,Hofheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.251,POINT (8.494704433333332 49.4487029),,,,,,school,,,Wilhelm-Wundt-Schule,,,,,152516048,way,https://www.openstreetmap.org/way/152516048,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.252,POINT (8.496615389999999 49.45514902),Mannheim,DE,6,68199,Janderstraße,school,yes,,IB-GIS mbH - Medizinische Akademie,,,https://www.med-akademie.de/,,154905553,way,https://www.openstreetmap.org/way/154905553,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.253,POINT (8.440039395833336 49.32501002083334),Speyer,DE,3,67346,Fritz-Ober-Straße,school,,,Integrierte Gesamtschule Speyer Georg Friedrich Kolb,,,http://www.igs-speyer.de/,Q116333656,155417584,way,https://www.openstreetmap.org/way/155417584,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.254,POINT (8.350855572727275 49.53158336363636),,,,,,school,,,Neumayerschule,,,,,155783046,way,https://www.openstreetmap.org/way/155783046,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.255,POINT (8.569296546666667 49.535170873333335),Viernheim,,2-4,68519,Saarlandstraße,school,,,Friedrich-Fröbel-Schule,,,,,155822495,way,https://www.openstreetmap.org/way/155822495,https://learnosm.org/de/beginner/,,,,,,,1;2A,3349,Grundschule;Hauptschule;Realschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.256,POINT (8.512589685714286 49.478908728571426),Mannheim,,9-11,68163,Lucas-Cranach-Straße,school,,,"Johann-Peter-Hebel Schule, Außenstelle Neuostheim",,,,,156466420,way,https://www.openstreetmap.org/way/156466420,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.257,POINT (8.7025458 49.58461725),Birkenau,,125,69488,Liebersbacher Straße,school,,,Grundschule Nieder-Liebersbach,,,http://www.gsnl.de,,157259856,way,https://www.openstreetmap.org/way/157259856,https://learnosm.org/de/beginner/,,,,,no,,1,3333,Grundschule,bs-hessen,bs-hessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.258,POINT (8.7007115125 49.561170149999995),Birkenau,,7,69488,Ludwigstraße,school,,,Sonnenuhrenschule,,,,,157259857,way,https://www.openstreetmap.org/way/157259857,https://learnosm.org/de/beginner/,,,,,,,1,3370,Grundschule,bs-hessen,bs-hessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.259,POINT (8.502655715789471 49.46995557894737),Mannheim,DE,3,68163,Ernst-Barlach-Allee,school,,,Johann-Peter-Hebel-Schule,,,,,157458266,way,https://www.openstreetmap.org/way/157458266,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.260,POINT (8.172467683333332 49.021411900000004),,,,,,school,school,,Grundschule,,,,,157870002,way,https://www.openstreetmap.org/way/157870002,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.261,POINT (8.563203642105263 49.45981792631579),,,3,,Innerer Heckweg,school,yes,,"Seckenheim-Grundschule ""Aussenstelle Süd""",,,,,157911371,way,https://www.openstreetmap.org/way/157911371,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Südschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.262,POINT (8.45936577142857 49.495960771428564),Mannheim,,6,,Werftstraße,school,,,Jungbuschschule,,,,,158755813,way,https://www.openstreetmap.org/way/158755813,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.263,POINT (8.33981565 49.53868906),,,,,,school,,,Erkenbert-Grundschule,,,,,158968562,way,https://www.openstreetmap.org/way/158968562,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.264,POINT (8.30766835 49.3657025),Böhl-Iggelheim,DE,10,67459,Langgasse,school,yes,,Jakob-Heinrich-Lützel-Schule,,,http://www.grundschule-iggelheim.de/index.php,,159093987,way,https://www.openstreetmap.org/way/159093987,https://learnosm.org/de/beginner/,,,+49 6324 9699119,,limited,,,,,,,Iggelheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.265,POINT (8.498979616666666 49.533434449999994),Mannheim,,7,68305,Walkürenstraße,school,,,Waldschule,,,https://www.waldschule-mannheim.de/,,159226781,way,https://www.openstreetmap.org/way/159226781,https://learnosm.org/de/beginner/,,,+49-621-764160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.266,POINT (8.3964175 49.26451238571428),,,,,,school,,,Grundschule Mechtersheim,,,,,159919089,way,https://www.openstreetmap.org/way/159919089,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.267,POINT (8.738993127272725 49.510751466666655),,,11,,In der Dell,school,,,Theodor-Heuss-Grundschule,,,,,160224185,way,https://www.openstreetmap.org/way/160224185,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.268,POINT (8.681727616666665 49.54136966666667),,,,,,school,,,Wald-Grundschule,,,,,160763887,way,https://www.openstreetmap.org/way/160763887,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.269,POINT (8.43597788 49.30496999333333),Speyer,DE,7,67346,Kardinal-Wendel-Straße,school,,,Grundschule im Vogelgesang,,,,Q116328577,160834205,way,https://www.openstreetmap.org/way/160834205,https://learnosm.org/de/beginner/,,,,,,http://gsimvogelgesang.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.270,POINT (8.62702745 49.634452716666665),Heppenheim,DE,8,64646,Mainzer Straße,school,,,Konrad-Adenauer-Schule,,,,,160905653,way,https://www.openstreetmap.org/way/160905653,https://learnosm.org/de/beginner/,,,,,,,1,3389,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.271,POINT (8.645036528571428 49.640313857142864),Heppenheim,DE,2,64646,Gräffstraße,school,,,Martin-Buber-Schule,,,,,160907686,way,https://www.openstreetmap.org/way/160907686,https://learnosm.org/de/beginner/,,,,,,,2A,4227,Hauptschule;Realschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.272,POINT (8.7644919 49.6198526),Rimbach,,41,64668,Brunnengasse,school,,,Brüder-Grimm-Schule,,,,,160909570,way,https://www.openstreetmap.org/way/160909570,https://learnosm.org/de/beginner/,,,,,,,1,3341,Grundschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.273,POINT (8.765379099999999 49.61913146),Rimbach,,41,64668,Brunnengasse,school,,,Dietrich-Bonhoeffer-Schule,,,,,160909572,way,https://www.openstreetmap.org/way/160909572,https://learnosm.org/de/beginner/,,,,,,,2A,3340,Hauptschule;Realschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.274,POINT (8.635882444444444 49.54398071111111),Weinheim,DE,17,69469,Theodor-Heuss-Straße,school,,,Maria-Montessori-Schule,,,,,160929031,way,https://www.openstreetmap.org/way/160929031,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.275,POINT (8.289373992857142 49.15059967142857),Rülzheim,DE,17,76761,Schulstraße,school,yes,,Integrierte Gesamtschule,,,,,161596065,way,https://www.openstreetmap.org/way/161596065,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.276,POINT (8.45346538125 49.54216594375),Mannheim,DE,20-22,68307,Karlstraße,school,,,Sandhofenschule,,,http://www.sandhofenschule.de,,162756751,way,https://www.openstreetmap.org/way/162756751,https://learnosm.org/de/beginner/,,,+49-621-784594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.277,POINT (8.490342911111112 49.53233035555556),Mannheim,,41-43,68305,Waldpforte,school,,,Alfred-Delp-Schule,,,https://www.mannheim.de/bildung-staerken/alfred-delp-schule,,162785056,way,https://www.openstreetmap.org/way/162785056,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.278,POINT (8.443580166666669 49.54536483333334),Mannheim,DE,28,68307,Kriegerstraße,school,school,3,Gustav-Wiederkehr-Schule,,,www.gustav-wiederkehr-schule.de,,163114587,way,https://www.openstreetmap.org/way/163114587,https://learnosm.org/de/beginner/,Gustav-Wiederkehr-Schule@t-online.de,+49 621 7898142,+49 621 771150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.279,POINT (8.55911966 49.466828639999996),,,,,Zähringer Straße,school,,,Seckenheim-Grundschule (Stammschule) und Seckenheimschule (Werkreal - und Realschule),,,,,163209077,way,https://www.openstreetmap.org/way/163209077,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.280,POINT (8.480635439999999 49.524934865),Mannheim,DE,3,68305,Oppauer Straße,school,,,Waldhofschule,,,http://www.waldhofgrundschule.de,,163634838,way,https://www.openstreetmap.org/way/163634838,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.281,POINT (8.4736357 49.54907418333334),Mannheim,DE,2,68307,Lötzener Weg,school,yes,,Musik / Kunst,,,,,163858688,way,https://www.openstreetmap.org/way/163858688,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.282,POINT (8.473838014285715 49.55023145238095),Mannheim,DE,2-4,68307,Lötzener Weg,school,yes,2,Verwaltung,flat,,,,163858695,way,https://www.openstreetmap.org/way/163858695,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.283,POINT (8.47496725 49.55187406666667),Mannheim,DE,20,68307,Rudolf-Maus-Straße,school,,,Hans-Christian-Andersen-Schule,,,https://www.hca-ma.de/,,163860936,way,https://www.openstreetmap.org/way/163860936,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.284,POINT (8.528938599999998 49.48570819473684),Mannheim,,26-28,68259,Spessartstraße,school,,,Brüder-Grimm-Schule,,,http://www.mannheimer-schulen.de/bgs/,,164296273,way,https://www.openstreetmap.org/way/164296273,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.285,POINT (8.53089994347826 49.48517690000001),Mannheim,,4,68259,Neckarstraße,school,,,Feudenheim-Schule,,,http://www.feudenheim-realschule.de/,,164297562,way,https://www.openstreetmap.org/way/164297562,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feudenheim-Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.286,POINT (8.549235044444444 49.49781644074075),Mannheim,DE,33,68259,Römerstraße,school,,,Wallstadt-Grundschule,,,http://www.wallstadtschule.de/,,164312298,way,https://www.openstreetmap.org/way/164312298,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.287,POINT (8.356487818518518 49.54012492962962),,,,,,school,,,Friedrich-Schiller-Realschule Plus,,,,,164875071,way,https://www.openstreetmap.org/way/164875071,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.288,POINT (8.470894640000001 49.50612245999999),Mannheim,DE,1,68169,Käthe-Kollwitz-Straße,school,,,Wilhelm-Busch-Schule,,,https://wilhelm-busch-schule-mannheim.de/,,166333273,way,https://www.openstreetmap.org/way/166333273,https://learnosm.org/de/beginner/,,,+49 621 2937618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.289,POINT (8.129554338095238 49.19857717142855),Landau in der Pfalz,DE,69,76829,Schneiderstraße,school,school,1,Integrierte Gesamtschule Landau,,,,,169261283,way,https://www.openstreetmap.org/way/169261283,https://learnosm.org/de/beginner/,,,,,,,,,,,,Queichheim,,,,,,,,,,,,,,,5-13,,,,,,,,,,,,,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.290,POINT (8.78676548 49.64884626),Fürth,DE,1,64658,In den Pfarrwiesen,school,,,Müller-Guttenbrunn-Schule,,,http://www.m-g-s-fuerth.de,Q116511840,169377682,way,https://www.openstreetmap.org/way/169377682,https://learnosm.org/de/beginner/,info@m-g-s-fuerth.de,+49-6253-239087,+49-6253-5564,,,,1,4186,Grundschule,bs-hessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.291,POINT (8.585988966666669 49.36515431111111),,,,,,school,,,Theodor-Heuss-Schule,,,,,169398801,way,https://www.openstreetmap.org/way/169398801,https://learnosm.org/de/beginner/,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.292,POINT (8.516308753846156 49.514453830769234),,,,,,school,,,Käfertalschule,,,,,169831230,way,https://www.openstreetmap.org/way/169831230,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.293,POINT (8.5173052 49.51449509999999),,,,,,school,,,Sportplatz der Käfertalschule,,,,,169831749,way,https://www.openstreetmap.org/way/169831749,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.294,POINT (8.370391354999999 49.21380223499999),Germersheim,,11,76726,Zeppelinstraße,school,school,,Eduard-Orth-Grundschule,,,,,170475992,way,https://www.openstreetmap.org/way/170475992,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.295,POINT (8.65250055 49.59354317),,,,,,school,,,Friedrich-Schiller-Hauptschule mit Werkrealschule,,,,,172462843,way,https://www.openstreetmap.org/way/172462843,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
